Employee_ID,Gender,Age,Marital_Status,City,Department,Job_Role,Education,Experience_Years,Employment_Type,Joining_Date,Last_Working_Date,Tenure_Years,Salary,Performance_Rating,Performance_Improvement_Plan,Num_Trainings,Leave_Count,Manager_ID,Attrition
E100873,Female,21,Single,Ahmedabad,Operations,Operations Manager,Bachelors,0.0,Full-time,2016-04-09,,9.55,35648,2,No,5,4,E104839,No
E100874,Female,34,Single,Mumbai,Sales,Sales Representative,Masters,5.8,Full-time,2012-06-29,,13.33,48528,1,No,0,4,E101988,No
E100875,Male,21,Single,Ahmedabad,Finance,Financial Analyst,Masters,1.0,Full-time,2020-12-21,,4.85,30532,2,No,3,9,,No
E100876,Male,39,Single,Mumbai,Operations,Logistics Coordinator,Bachelors,5.8,Full-time,2022-04-29,,3.5,45518,4,No,2,3,E102637,No
E100877,Male,38,Married,Pune,Finance,Finance Manager,Bachelors,14.2,Full-time,2016-12-23,,8.85,59410,4,No,4,7,E103145,No
E100878,Male,35,Single,Delhi,IT,Software Engineer,High School,7.4,Full-time,2022-02-27,2025-08-09,3.45,50754,2,No,6,2,E101990,Yes
E100879,Female,24,Married,Chennai,Operations,Operations Executive,Bachelors,2.6,Full-time,2015-08-15,,10.2,40501,4,No,2,8,E100805,No
E100880,Male,27,Single,Delhi,Finance,Financial Analyst,Bachelors,2.9,Full-time,2016-07-01,,9.33,43221,1,No,7,6,E100557,No
E100881,Female,23,Married,Pune,HR,HR Manager,Bachelors,1.9,Full-time,2021-12-23,,3.85,42005,3,No,2,2,E100063,No
E100882,Male,26,Single,Chennai,Customer Support,Support Agent,Masters,2.1,Full-time,2016-05-23,,9.43,31744,3,No,0,3,,No
E100883,Male,28,Married,Chennai,Operations,Logistics Coordinator,Bachelors,2.5,Contract,2011-05-02,,14.49,38101,4,No,3,3,E104829,No
E100884,Male,30,Single,Ahmedabad,Operations,Operations Executive,Masters,7.9,Full-time,2018-07-22,,7.27,49874,5,No,4,3,E101538,No
E100885,Male,33,Single,Pune,HR,HR Executive,Masters,6.7,Full-time,2015-03-21,2023-05-16,8.15,41910,2,No,1,3,E100204,Yes
E100886,Female,39,Single,Hyderabad,Operations,Logistics Coordinator,Masters,9.8,Full-time,2025-09-24,,0.09,52408,3,No,2,3,E102180,No
E100887,Male,28,Single,Kolkata,Sales,Sales Executive,Bachelors,5.2,Full-time,2016-06-16,,9.37,38188,2,No,0,3,E101413,No
E100888,Male,37,Single,Hyderabad,IT,Senior Developer,High School,17.0,Full-time,2021-02-04,,4.73,71159,3,No,2,12,E101099,No
E100889,Male,39,Single,Kolkata,Sales,Sales Manager,Bachelors,19.0,Full-time,2015-02-10,,10.71,66581,2,No,1,7,E103991,No
E100890,Male,31,Single,Delhi,Marketing,Brand Manager,Bachelors,7.9,Full-time,2019-04-03,,6.57,49561,3,No,6,6,E100730,No
E100891,Female,24,Single,Mumbai,HR,HR Manager,High School,2.8,Full-time,2023-02-21,,2.68,30513,3,No,1,2,E102428,No
E100892,Male,40,Single,Hyderabad,Operations,Operations Manager,Masters,5.6,Full-time,2011-02-03,,14.73,50700,2,No,2,3,,No
E100893,Female,43,Married,Kolkata,Marketing,Digital Marketing Executive,Bachelors,12.1,Full-time,2024-12-29,2025-08-13,0.62,51781,2,No,0,9,E102119,Yes
E100894,Female,34,Single,Kolkata,Sales,Sales Manager,PhD,4.9,Contract,2012-09-15,2023-07-06,10.8,38829,4,No,1,5,E104742,Yes
E100895,Female,29,Single,Ahmedabad,Finance,Finance Manager,Bachelors,5.8,Full-time,2012-03-18,,13.61,31097,3,No,2,7,E100201,No
E100896,Male,31,Single,Pune,Customer Support,Support Lead,Bachelors,5.8,Full-time,2014-11-08,,10.97,38477,2,No,3,5,E104341,No
E100897,Female,36,Single,Kolkata,Sales,Sales Manager,Masters,13.3,Full-time,2025-02-09,,0.71,51716,5,No,5,3,E103656,No
E100898,Female,35,Single,Bengaluru,Marketing,Brand Manager,Bachelors,7.6,Full-time,2015-05-29,,10.42,43507,3,No,0,7,E102912,No
E100899,Male,30,Single,Chennai,Customer Support,Support Lead,Bachelors,6.0,Full-time,2018-02-15,2025-06-15,7.33,41211,2,No,4,8,E101547,Yes
E100900,Male,29,Single,Ahmedabad,Marketing,Digital Marketing Executive,Masters,8.8,Full-time,2016-08-27,,9.17,49338,4,No,5,6,E100567,No
E100901,Male,32,Single,Mumbai,Marketing,Digital Marketing Executive,Masters,1.4,Full-time,2015-04-30,,10.5,29914,3,Yes,1,8,E101042,No
E100902,Male,29,Married,Ahmedabad,Customer Support,Support Lead,Bachelors,5.9,Full-time,2012-08-18,,13.19,41308,3,No,2,5,E101942,No
E100903,Male,27,Married,Bengaluru,IT,Data Analyst,Masters,5.0,Full-time,2021-03-05,,4.65,42358,3,No,1,4,E104869,No
E100904,Female,41,Single,Bengaluru,Finance,Finance Manager,Bachelors,6.7,Full-time,2021-07-25,2023-02-10,1.55,52291,3,No,1,3,E102965,Yes
E100905,Female,39,Single,Delhi,Operations,Logistics Coordinator,Bachelors,19.0,Full-time,2018-03-27,2022-04-15,4.05,64914,2,No,1,2,E103945,Yes
E100906,Female,33,Single,Chennai,Marketing,Brand Manager,Masters,7.9,Full-time,2017-09-09,,8.13,44908,1,No,1,4,E100553,No
E100907,Female,29,Married,Kolkata,R&D,Scientist,Bachelors,2.9,Full-time,2011-07-17,,14.28,41296,2,Yes,1,10,E101157,No
E100908,Male,34,Married,Chennai,Marketing,Content Specialist,Masters,10.8,Full-time,2025-02-01,,0.74,54170,4,No,4,4,E100373,No
E100909,Male,34,Single,Pune,HR,HR Manager,Bachelors,9.9,Full-time,2012-08-25,,13.17,46568,4,No,1,6,E103424,No
E100910,Male,27,Single,Ahmedabad,Sales,Sales Manager,Bachelors,4.0,Full-time,2012-05-11,,13.46,38599,4,No,0,6,E100695,No
E100911,Male,41,Married,Pune,Customer Support,Support Agent,Bachelors,19.8,Contract,2018-05-07,,7.48,70537,4,No,3,5,E100286,No
E100912,Male,39,Single,Bengaluru,HR,HR Executive,Bachelors,7.2,Contract,2011-08-14,,14.21,54277,2,No,1,7,E103696,No
E100913,Female,34,Single,Kolkata,IT,Software Engineer,Bachelors,8.3,Full-time,2008-04-01,,17.57,45881,2,No,1,7,E103742,No
E100914,Male,33,Single,Chennai,Marketing,Digital Marketing Executive,Bachelors,10.6,Full-time,2022-03-28,,3.59,54422,3,Yes,1,7,E103904,No
E100915,Female,31,Married,Mumbai,HR,HR Manager,Bachelors,6.0,Full-time,2013-08-07,,12.22,43363,2,No,0,6,E104013,No
E100916,Male,40,Single,Mumbai,Operations,Operations Executive,High School,9.2,Full-time,2023-01-02,,2.82,44428,2,No,3,5,E101773,No
E100917,Female,30,Married,Bengaluru,HR,HR Executive,High School,5.1,Full-time,2019-06-30,,6.33,37586,3,Yes,3,9,E103522,No
E100918,Male,41,Married,Kolkata,HR,HR Manager,Bachelors,12.2,Full-time,2012-10-17,,13.03,57759,2,Yes,2,5,E101065,No
E100919,Male,39,Single,Mumbai,HR,HR Manager,High School,19.0,Full-time,2009-06-24,,16.34,64750,4,No,0,7,E100063,No
E100920,Female,31,Single,Kolkata,Marketing,Content Specialist,High School,4.6,Contract,2010-04-14,,15.54,40444,4,No,0,10,E103500,No
E100921,Female,29,Married,Kolkata,IT,Senior Developer,Bachelors,4.3,Contract,2023-07-23,,2.27,41228,3,No,2,5,E103631,No
E100922,Male,33,Single,Ahmedabad,IT,Senior Developer,Masters,12.0,Full-time,2021-02-13,,4.7,64050,3,Yes,4,6,E100757,No
E100923,Male,27,Single,Mumbai,R&D,Scientist,Masters,6.9,Full-time,2010-10-13,,15.04,51688,4,No,3,9,E100989,No
E100924,Female,27,Single,Mumbai,Marketing,Digital Marketing Executive,Masters,4.8,Full-time,2012-07-12,,13.3,42760,3,No,1,7,E103308,No
E100925,Male,39,Married,Ahmedabad,IT,Junior Developer,High School,13.9,Contract,2014-03-28,,11.59,65952,3,No,3,11,E103153,No
E100926,Female,32,Married,Kolkata,Operations,Logistics Coordinator,High School,3.9,Full-time,2008-07-13,2013-10-31,5.3,42484,2,No,2,4,E104116,Yes
E100927,Male,28,Married,Chennai,Operations,Operations Manager,Bachelors,7.7,Contract,2012-12-27,,12.84,49686,4,No,0,7,E103945,No
E100928,Male,35,Single,Ahmedabad,Customer Support,Support Lead,Bachelors,7.0,Full-time,2022-03-24,,3.6,37667,3,No,1,4,,No
E100929,Male,36,Single,Chennai,IT,Data Analyst,Bachelors,10.2,Full-time,2024-04-05,,1.56,67749,3,Yes,1,2,E100933,No
E100930,Male,33,Single,Chennai,R&D,Scientist,Bachelors,1.6,Full-time,2022-04-03,2023-07-19,1.29,43776,2,No,0,9,E100790,Yes
E100931,Male,34,Single,Bengaluru,Marketing,Brand Manager,MBA,14.0,Full-time,2021-09-01,,4.16,63216,3,No,3,6,E101940,No
E100932,Female,21,Single,Kolkata,Customer Support,Support Agent,Masters,1.0,Full-time,2014-09-25,,11.09,30381,4,No,2,5,,No
E100933,Female,31,Single,Ahmedabad,IT,DevOps Engineer,Bachelors,9.6,Full-time,2018-10-14,,7.04,59237,3,No,2,10,,No
E100934,Male,21,Single,Chennai,HR,HR Manager,Bachelors,0.0,Full-time,2024-05-19,,1.44,37863,4,No,2,7,E104893,No
E100935,Male,37,Single,Pune,Operations,Operations Manager,Bachelors,7.9,Full-time,2021-03-12,,4.63,49409,1,No,1,4,E101527,No
E100936,Female,25,Single,Bengaluru,HR,HR Manager,PhD,1.8,Full-time,2013-09-22,,12.1,31637,3,No,4,8,E102718,No
E100937,Female,24,Married,Mumbai,Operations,Logistics Coordinator,Bachelors,1.7,Full-time,2024-07-01,,1.33,42770,3,No,4,10,E101538,No
E100938,Male,34,Married,Mumbai,Finance,Financial Analyst,MBA,5.8,Full-time,2013-11-10,,11.96,41214,5,No,0,7,E103633,No
E100939,Male,28,Single,Bengaluru,R&D,Product Analyst,Bachelors,5.9,Full-time,2022-06-14,,3.37,43679,5,No,2,5,E101521,No
E100940,Female,24,Married,Chennai,Customer Support,Support Lead,MBA,2.5,Full-time,2017-07-28,,8.25,32926,3,No,0,3,E104641,No
E100941,Male,34,Single,Kolkata,Marketing,Content Specialist,MBA,0.0,Full-time,2024-11-16,2025-03-01,0.29,33199,2,No,3,11,E101627,Yes
E100942,Female,25,Married,Hyderabad,HR,Recruiter,Masters,2.8,Full-time,2016-12-04,,8.9,49178,3,No,1,7,,No
E100943,Female,31,Married,Delhi,Marketing,Digital Marketing Executive,Masters,4.9,Full-time,2017-05-07,,8.48,34455,3,No,1,11,E103500,No
E100944,Male,29,Single,Bengaluru,Marketing,Content Specialist,Bachelors,8.7,Full-time,2010-06-22,2020-09-28,10.27,45720,1,No,3,3,E104845,Yes
E100945,Male,38,Single,Chennai,Finance,Financial Analyst,Masters,14.7,Full-time,2017-03-02,2022-04-10,5.11,59161,2,No,3,10,E101011,Yes
E100946,Male,25,Single,Hyderabad,HR,Recruiter,Bachelors,4.0,Full-time,2013-04-07,2024-02-23,10.88,46723,3,Yes,1,5,E100182,Yes
E100947,Female,38,Married,Mumbai,R&D,Product Analyst,High School,10.4,Full-time,2008-12-08,,16.89,56958,4,No,1,5,E101894,No
E100948,Male,38,Married,Hyderabad,HR,HR Executive,High School,4.9,Full-time,2015-07-23,,10.27,32667,3,No,2,8,E101972,No
E100949,Male,40,Married,Chennai,Customer Support,Support Lead,Masters,16.4,Contract,2016-06-27,,9.34,56449,3,No,1,7,E102148,No
E100950,Female,29,Married,Kolkata,Sales,Sales Manager,Masters,2.0,Full-time,2011-02-11,,14.71,33220,3,No,0,3,E103636,No
E100951,Male,30,Single,Chennai,Sales,Sales Representative,Bachelors,6.2,Contract,2022-10-11,2025-08-09,2.83,42562,4,No,0,5,E102676,Yes
E100952,Male,29,Single,Pune,Customer Support,Support Agent,Bachelors,4.8,Contract,2009-01-09,,16.8,36275,3,No,2,8,E103135,No
E100953,Male,38,Single,Delhi,Operations,Logistics Coordinator,Bachelors,11.6,Full-time,2018-09-05,,7.15,64127,1,No,0,4,E102642,No
E100954,Male,36,Single,Mumbai,HR,Recruiter,Bachelors,10.8,Full-time,2014-10-04,2024-04-03,9.5,54135,2,No,1,7,E102577,Yes
E100955,Female,26,Single,Chennai,R&D,Research Analyst,MBA,2.2,Full-time,2022-10-18,,3.03,42679,4,No,5,9,E104443,No
E100956,Male,27,Married,Pune,HR,HR Executive,Masters,2.1,Full-time,2012-12-10,,12.88,41296,1,No,2,2,E102756,No
E100957,Male,28,Married,Bengaluru,Marketing,Content Specialist,Masters,5.8,Full-time,2019-01-13,,6.79,44773,3,No,3,3,E103197,No
E100958,Male,32,Married,Delhi,HR,Recruiter,Bachelors,11.8,Full-time,2024-02-03,,1.73,57140,1,No,1,4,E101574,No
E100959,Female,33,Single,Delhi,Customer Support,Support Lead,Bachelors,3.2,Full-time,2021-04-13,,4.54,35826,5,No,1,5,E101604,No
E100960,Female,38,Married,Pune,Finance,Finance Manager,Bachelors,11.3,Full-time,2008-01-14,2015-03-04,7.13,55767,2,No,2,6,E103633,Yes
E100961,Male,29,Married,Pune,Sales,Sales Representative,Masters,3.3,Contract,2010-10-31,,14.99,38405,2,No,2,4,E104742,No
E100962,Male,22,Married,Bengaluru,Finance,Financial Analyst,Bachelors,2.0,Full-time,2012-11-28,,12.91,39057,3,No,2,4,E102133,No
E100963,Male,28,Single,Mumbai,R&D,Product Analyst,Bachelors,5.9,Full-time,2023-06-12,2023-12-15,0.51,49986,4,No,3,5,E101405,Yes
E100964,Female,22,Married,Hyderabad,Marketing,Content Specialist,Bachelors,2.0,Full-time,2015-06-22,,10.35,33311,4,No,2,16,E102328,No
E100965,Female,30,Married,Mumbai,IT,Data Analyst,MBA,6.6,Full-time,2018-12-07,,6.89,42716,4,No,2,6,E100350,No
E100966,Female,26,Single,Mumbai,Customer Support,Support Lead,Masters,4.4,Full-time,2023-03-16,,2.62,39837,2,No,3,7,E101442,No
E100967,Female,42,Single,Hyderabad,R&D,Scientist,Bachelors,17.2,Full-time,2023-09-22,2025-06-04,1.7,75435,3,No,0,5,E101565,Yes
E100968,Male,36,Married,Mumbai,Customer Support,Support Agent,Masters,11.7,Full-time,2018-04-06,,7.56,56343,1,No,1,4,E101039,No
E100969,Male,36,Single,Bengaluru,IT,DevOps Engineer,Masters,10.2,Full-time,2012-05-21,,13.44,48858,2,No,1,3,E104044,No
E100970,Female,31,Single,Bengaluru,Sales,Sales Manager,Bachelors,6.6,Full-time,2023-03-29,,2.58,38249,3,No,3,7,E101454,No
E100971,Male,33,Single,Mumbai,IT,Software Engineer,MBA,9.4,Full-time,2015-08-04,,10.23,50763,2,No,2,10,E101388,No
E100972,Female,37,Single,Chennai,Customer Support,Support Agent,Bachelors,6.4,Full-time,2021-05-15,,4.45,36890,2,No,2,7,E102248,No
E100973,Female,25,Married,Delhi,IT,Junior Developer,PhD,3.9,Full-time,2022-08-02,,3.24,44148,3,No,2,7,E102198,No
E100974,Female,32,Single,Delhi,Customer Support,Support Lead,Bachelors,3.5,Full-time,2022-12-31,,2.83,31010,5,No,1,7,E103088,No
E100975,Female,35,Married,Delhi,Finance,Financial Analyst,PhD,15.0,Full-time,2018-11-10,,6.97,64636,3,No,1,9,E104055,No
E100976,Female,33,Single,Bengaluru,Customer Support,Support Lead,High School,6.6,Full-time,2016-10-30,,8.99,43616,3,No,1,7,E101942,No
E100977,Male,23,Married,Delhi,R&D,Research Analyst,Bachelors,1.8,Full-time,2022-10-09,,3.05,30955,4,No,2,1,E100746,No
E100978,Female,32,Married,Ahmedabad,HR,HR Executive,Masters,7.6,Full-time,2010-11-21,2023-12-14,13.06,49432,3,No,3,7,E101972,Yes
E100979,Male,28,Single,Mumbai,Finance,Finance Manager,Bachelors,0.3,Full-time,2014-09-11,,11.13,34077,4,No,0,7,E101853,No
E100980,Male,30,Single,Chennai,Operations,Logistics Coordinator,MBA,7.3,Full-time,2019-08-26,,6.17,50495,5,No,2,6,E104578,No
E100981,Male,21,Single,Pune,Marketing,Content Specialist,Bachelors,0.5,Full-time,2015-11-24,,9.93,37448,3,No,5,5,E103245,No
E100982,Male,38,Single,Chennai,Finance,Finance Manager,Masters,10.2,Full-time,2012-10-29,,13.0,57423,3,No,1,9,E104933,No
E100983,Female,29,Single,Kolkata,IT,DevOps Engineer,Bachelors,2.5,Full-time,2016-07-24,,9.26,44505,4,No,2,5,E102801,No
E100984,Male,39,Single,Bengaluru,IT,Junior Developer,MBA,13.3,Full-time,2024-06-07,,1.39,58245,2,Yes,4,9,E100757,No
E100985,Female,35,Single,Bengaluru,Marketing,Content Specialist,Bachelors,12.1,Full-time,2025-09-01,,0.16,48281,3,No,3,5,E104757,No
E100986,Male,30,Single,Delhi,Customer Support,Support Lead,Bachelors,10.0,Full-time,2017-02-14,,8.7,51645,3,No,1,5,E100800,No
E100987,Female,27,Single,Hyderabad,HR,HR Manager,Bachelors,5.5,Full-time,2014-02-19,,11.69,39318,4,No,2,4,E104902,No
E100988,Male,33,Married,Delhi,Sales,Sales Executive,MBA,12.1,Full-time,2019-10-22,2023-05-29,3.6,54570,3,No,0,10,,Yes
E100989,Male,36,Married,Hyderabad,R&D,Research Analyst,Masters,12.3,Full-time,2011-10-30,,14.0,61779,3,No,1,6,,No
E100990,Male,27,Single,Kolkata,Operations,Operations Manager,Masters,3.6,Full-time,2008-03-18,,17.61,39619,3,No,1,4,E104101,No
E100991,Male,40,Married,Pune,IT,Data Analyst,Bachelors,8.1,Full-time,2021-08-26,,4.17,48416,3,No,1,5,E104044,No
E100992,Male,32,Single,Hyderabad,Customer Support,Support Lead,PhD,0.1,Full-time,2024-02-11,2024-12-01,0.8,22873,2,No,2,8,E100645,Yes
E100993,Female,39,Married,Pune,Marketing,Content Specialist,MBA,10.6,Full-time,2009-09-20,2015-04-08,5.55,49380,2,No,3,1,E102736,Yes
E100994,Female,34,Married,Ahmedabad,HR,HR Executive,High School,2.1,Full-time,2017-07-05,,8.31,38062,2,Yes,2,8,E104293,No
E100995,Male,33,Single,Delhi,IT,Junior Developer,Masters,5.7,Full-time,2024-09-23,2024-11-25,0.17,43883,2,No,2,7,E100933,Yes
E100996,Male,37,Married,Mumbai,Customer Support,Support Lead,Masters,8.9,Contract,2023-02-16,2025-10-06,2.64,38627,3,No,2,5,E102193,Yes
E100997,Male,41,Single,Mumbai,Finance,Financial Analyst,Masters,16.6,Full-time,2016-05-15,,9.45,72114,2,No,2,5,E104933,No
E100998,Female,35,Single,Delhi,HR,HR Manager,Bachelors,2.3,Full-time,2013-12-08,2018-11-17,4.94,35652,3,No,2,10,E103424,Yes
E100999,Female,41,Married,Mumbai,Sales,Sales Representative,Bachelors,16.0,Contract,2018-12-13,,6.87,59834,3,No,1,7,E101051,No
E101000,Male,22,Single,Delhi,Sales,Sales Manager,Bachelors,1.8,Full-time,2012-03-05,2021-05-10,9.18,30478,3,No,4,5,E101051,Yes
E101001,Male,32,Single,Bengaluru,Operations,Operations Executive,Bachelors,5.6,Full-time,2008-02-26,,17.67,41400,3,No,1,5,E103632,No
E101002,Male,22,Married,Kolkata,IT,Senior Developer,Bachelors,1.8,Full-time,2014-01-16,2016-08-23,2.6,45128,2,No,1,3,E101274,Yes
E101003,Female,30,Single,Kolkata,R&D,Product Analyst,Bachelors,5.3,Full-time,2023-11-27,,1.92,43996,2,No,3,10,E101725,No
E101004,Male,32,Married,Pune,Finance,Financial Analyst,High School,7.2,Full-time,2012-06-18,,13.36,42913,2,Yes,0,4,E102133,No
E101005,Female,28,Married,Ahmedabad,R&D,Product Analyst,Bachelors,3.4,Full-time,2015-04-15,,10.54,42110,4,No,1,5,E101352,No
E101006,Male,24,Single,Bengaluru,Customer Support,Support Lead,MBA,1.3,Full-time,2025-03-18,,0.61,31992,3,No,3,8,E103243,No
E101007,Female,32,Single,Mumbai,Finance,Financial Analyst,Bachelors,9.5,Contract,2018-11-24,,6.93,55134,3,No,2,9,E101525,No
E101008,Male,22,Single,Chennai,HR,HR Manager,Bachelors,2.0,Full-time,2013-11-28,2019-08-15,5.71,36301,3,No,1,4,E104625,Yes
E101009,Male,29,Single,Bengaluru,Customer Support,Support Agent,Masters,5.3,Full-time,2022-02-08,,3.72,35737,3,No,2,11,E101587,No
E101010,Male,32,Married,Chennai,IT,Data Analyst,Bachelors,11.4,Full-time,2021-10-29,,4.0,61943,4,No,2,8,E103742,No
E101011,Female,29,Single,Chennai,Finance,Financial Analyst,Bachelors,7.5,Full-time,2009-05-17,,16.45,50603,3,No,0,11,,No
E101012,Male,31,Married,Pune,Customer Support,Support Agent,Bachelors,6.4,Full-time,2009-01-24,,16.76,38854,3,No,1,6,,No
E101013,Male,32,Single,Hyderabad,IT,Software Engineer,Masters,5.0,Full-time,2010-04-05,,15.56,41725,2,No,7,10,E102740,No
E101014,Male,30,Single,Delhi,Customer Support,Support Agent,Bachelors,0.9,Full-time,2020-05-17,,5.45,28467,2,Yes,1,9,E102795,No
E101015,Male,51,Single,Pune,IT,Senior Developer,Masters,24.7,Full-time,2021-02-07,,4.72,83331,4,No,5,6,E101555,No
E101016,Female,26,Single,Delhi,Customer Support,Support Agent,Bachelors,3.5,Full-time,2022-09-04,,3.15,37751,4,No,4,4,E104717,No
E101017,Female,33,Single,Pune,Finance,Financial Analyst,MBA,3.3,Full-time,2025-01-25,,0.76,46029,4,No,1,10,E103091,No
E101018,Female,44,Married,Hyderabad,Finance,Finance Manager,High School,4.5,Full-time,2020-07-26,,5.26,42625,3,No,2,7,E102965,No
E101019,Male,42,Single,Delhi,Operations,Operations Manager,Masters,15.0,Contract,2019-04-20,,6.52,64631,3,No,3,8,E102417,No
E101020,Female,21,Married,Mumbai,Sales,Sales Executive,Masters,0.0,Full-time,2023-07-24,,2.26,26418,3,Yes,5,5,E101454,No
E101021,Female,26,Single,Delhi,Finance,Finance Manager,Bachelors,5.1,Full-time,2016-08-12,,9.21,44995,5,No,0,8,E103224,No
E101022,Female,39,Single,Chennai,Customer Support,Support Lead,Bachelors,16.6,Full-time,2025-09-24,2025-10-11,0.05,60685,3,Yes,1,4,,Yes
E101023,Female,29,Single,Delhi,Marketing,Brand Manager,Bachelors,9.0,Full-time,2013-05-05,,12.48,45053,3,Yes,4,8,E104845,No
E101024,Female,37,Single,Bengaluru,Marketing,Digital Marketing Executive,MBA,7.3,Full-time,2022-05-29,,3.42,45954,4,No,1,3,,No
E101025,Male,35,Single,Pune,Finance,Financial Analyst,High School,7.1,Full-time,2020-04-26,,5.51,45296,4,No,1,9,E101045,No
E101026,Male,24,Married,Mumbai,Marketing,Content Specialist,Masters,0.6,Full-time,2015-12-22,,9.85,36073,3,Yes,0,5,E102736,No
E101027,Female,30,Married,Delhi,Finance,Finance Manager,Bachelors,6.7,Contract,2022-08-31,,3.16,47708,3,No,1,8,E103224,No
E101028,Female,36,Single,Chennai,Marketing,Content Specialist,Bachelors,13.0,Full-time,2022-02-15,,3.7,59227,1,No,1,4,E101265,No
E101029,Male,34,Married,Bengaluru,Customer Support,Support Agent,Masters,8.4,Full-time,2012-01-26,,13.75,45283,2,Yes,2,3,E100517,No
E101030,Female,24,Married,Bengaluru,R&D,Research Analyst,Bachelors,3.2,Full-time,2011-08-27,,14.17,39792,3,Yes,3,3,E103793,No
E101031,Female,35,Single,Kolkata,IT,Junior Developer,Bachelors,15.0,Full-time,2017-01-10,,8.8,69316,3,No,1,3,E103631,No
E101032,Male,25,Single,Delhi,HR,Recruiter,Masters,3.5,Full-time,2008-04-21,,17.52,36921,1,Yes,2,9,E102864,No
E101033,Male,38,Married,Mumbai,Sales,Sales Executive,High School,4.8,Full-time,2010-05-21,,15.44,43461,4,Yes,3,8,E102944,No
E101034,Male,44,Married,Ahmedabad,Operations,Logistics Coordinator,Bachelors,7.1,Full-time,2018-09-28,,7.08,52299,2,No,2,7,E103632,No
E101035,Male,33,Single,Delhi,IT,Data Analyst,Masters,8.6,Full-time,2020-03-19,,5.61,51451,4,Yes,1,2,E103351,No
E101036,Male,38,Single,Chennai,Marketing,Digital Marketing Executive,Masters,14.4,Full-time,2011-04-22,,14.52,63944,2,No,0,4,E104452,No
E101037,Male,35,Single,Delhi,Operations,Logistics Coordinator,MBA,6.1,Full-time,2013-01-13,,12.79,43315,2,No,1,4,E101236,No
E101038,Male,21,Married,Delhi,HR,HR Manager,Bachelors,1.0,Full-time,2011-12-29,,13.83,26103,2,No,4,2,E103905,No
E101039,Female,31,Married,Hyderabad,Customer Support,Support Lead,Masters,4.2,Full-time,2010-05-01,,15.49,33137,3,No,2,7,,No
E101040,Female,31,Married,Delhi,Marketing,Brand Manager,MBA,9.4,Full-time,2011-05-02,,14.49,50081,5,No,4,7,E103762,No
E101041,Male,36,Married,Ahmedabad,IT,Senior Developer,Bachelors,15.0,Full-time,2017-08-02,,8.24,61414,3,No,3,5,E101643,No
E101042,Male,33,Single,Kolkata,Marketing,Digital Marketing Executive,PhD,7.8,Full-time,2018-10-17,,7.03,47545,2,No,0,6,,No
E101043,Male,34,Single,Kolkata,Customer Support,Support Lead,MBA,12.4,Contract,2019-12-21,,5.85,53064,5,No,5,8,E101547,No
E101044,Male,34,Single,Kolkata,R&D,Product Analyst,Bachelors,14.0,Full-time,2024-10-12,,1.04,68079,3,No,2,3,E101565,No
E101045,Male,27,Single,Mumbai,Finance,Finance Manager,Bachelors,7.0,Full-time,2010-12-30,,14.83,45194,3,No,1,10,,No
E101046,Female,34,Single,Bengaluru,HR,HR Executive,Bachelors,0.9,Full-time,2020-05-14,,5.46,26393,4,No,1,7,E102080,No
E101047,Male,34,Married,Delhi,Customer Support,Support Agent,Bachelors,14.0,Full-time,2016-06-19,,9.36,53224,3,No,2,6,E101962,No
